District,Size,Floor,Year,配套成熟,环境优美,繁华地段,安全性高,交通便利,品质小区,Price
baoshan,115,1,1999,True,False,True,False,False,True,39874
baoshan,98.76,2,2017,False,False,False,False,False,False,30073
baoshan,78.59,1,2008,True,True,False,False,True,False,72274
baoshan,125.77,2,2008,True,False,False,False,False,True,58043
baoshan,90.82,2,2009,True,True,False,False,False,False,36226
baoshan,34.3,3,1994,True,False,False,False,False,True,64140
baoshan,51.13,1,2017,True,False,True,False,False,True,29337
baoshan,90.88,2,2008,True,False,False,False,True,False,49516
baoshan,141.48,1,2006,False,False,False,False,False,False,43257
baoshan,34.35,2,1986,False,False,False,False,True,False,43669
baoshan,50.78,3,1982,False,False,False,False,False,False,47854
baoshan,35.73,3,1992,True,False,True,False,False,False,41982
baoshan,111.11,2,2015,False,False,False,False,False,True,35911
baoshan,134.89,2,2012,False,False,True,False,False,True,53970
baoshan,48,1,1997,False,False,False,False,False,False,45417
baoshan,69.38,2,2015,True,False,False,False,True,True,27242
baoshan,68.86,3,2012,True,True,False,False,False,True,49376
baoshan,62,2,1994,False,False,True,True,False,True,35968
baoshan,72.5,3,1992,False,False,False,True,True,True,39311
baoshan,76.68,3,1994,True,False,True,False,True,False,55426
baoshan,67.32,1,2015,True,False,True,True,False,False,23916
baoshan,106.45,1,2012,False,False,False,False,True,True,42274
baoshan,81.21,3,2014,True,False,False,False,False,True,27706
baoshan,86.47,3,2004,True,False,True,False,False,False,56089
baoshan,75.74,2,2006,False,False,False,False,False,False,41590
baoshan,86.17,1,2014,False,False,False,True,True,False,34815
baoshan,42.13,3,1989,True,True,False,False,False,False,31332
baoshan,101,3,2003,False,False,False,False,False,False,55248
baoshan,128,3,2005,True,False,True,False,True,False,34766
baoshan,48.05,3,1986,True,True,False,False,False,False,41832
baoshan,57,2,1997,True,False,True,False,True,False,31579
baoshan,74.13,2,2008,False,False,False,False,False,False,47080
baoshan,85.12,2,2007,False,False,True,False,False,True,52515
baoshan,58.65,3,1995,True,False,False,False,False,False,42967
baoshan,43.47,3,2008,True,False,False,False,True,False,45779
baoshan,71,2,2016,True,False,False,False,True,True,30705
baoshan,97.34,2,2015,False,True,False,False,False,True,42121
baoshan,51,1,2015,True,False,True,False,False,False,26471
baoshan,81,1,2015,True,True,False,False,False,True,30618
baoshan,93.13,2,2008,False,False,False,False,False,False,38441
baoshan,103.83,3,2019,False,False,True,False,False,True,44304
baoshan,88.45,3,2016,True,False,False,False,False,False,27134
baoshan,79.76,3,2016,False,False,False,True,False,False,28837
baoshan,102.32,3,1995,True,False,False,False,True,False,54731
baoshan,71.19,1,1995,True,False,True,False,False,False,40034
baoshan,55.04,2,1994,True,False,True,False,False,True,39971
baoshan,75,1,1998,True,False,True,False,False,False,39334
baoshan,106,2,2003,True,False,False,False,True,False,42925
baoshan,101,3,2003,False,False,False,False,False,False,55248
baoshan,115.21,3,2004,False,False,False,False,False,False,38018
baoshan,54.51,2,1995,False,False,True,False,False,True,43846
baoshan,80.46,3,1998,False,False,False,False,False,False,43500
baoshan,51,1,1995,False,False,False,False,False,True,50981
baoshan,54,1,2000,False,True,True,False,False,True,39815
baoshan,40.32,2,1992,False,False,False,False,False,False,50596
baoshan,88.35,1,2003,False,False,False,False,True,False,51500
baoshan,66.74,2,1995,False,False,True,False,False,True,41655
baoshan,74.39,1,2007,False,False,False,False,True,False,65870
baoshan,51.13,1,2015,True,True,False,False,False,False,27968
baoshan,101,1,1996,False,False,False,True,True,True,39604
baoshan,95.25,2,2015,True,True,True,False,False,False,44935
baoshan,85.99,1,2013,False,True,False,False,False,True,44192
baoshan,53.85,2,2021,True,False,True,False,False,False,21356
baoshan,48,1,1997,False,False,False,False,False,False,45417
baoshan,123.38,2,2020,False,False,False,False,False,False,58762
baoshan,115.56,2,2009,True,True,False,False,False,False,41105
baoshan,54.37,2,1995,False,False,False,False,False,False,32739
baoshan,87.68,3,2001,False,False,False,False,False,False,58053
baoshan,48.83,2,2016,False,False,False,False,False,False,54270
baoshan,111.7,3,1998,True,False,True,False,True,False,39392
baoshan,82.69,3,2012,False,False,False,False,False,False,52607
baoshan,73.59,3,2015,False,False,False,False,False,False,28537
baoshan,120.72,2,2010,True,False,True,False,False,False,72896
baoshan,57.04,3,2017,True,False,True,True,False,False,29454
baoshan,93.37,1,2009,True,False,True,False,False,True,72829
baoshan,52.14,3,1987,True,False,False,True,False,True,46798
baoshan,143.6,2,2008,False,False,True,False,False,False,43037
baoshan,51.36,2,2003,True,False,True,False,False,False,55686
baoshan,60,2,1992,False,False,False,True,True,True,33334
baoshan,91.95,2,2004,False,False,True,True,False,True,30452
baoshan,82.53,1,1997,False,False,False,False,False,False,43621
baoshan,129,2,2000,False,False,False,False,False,False,43411
baoshan,34,2,1980,False,False,False,True,True,True,45589
baoshan,92.15,2,2015,True,False,False,False,True,True,30928
baoshan,43,2,1994,True,False,True,False,False,False,38373
baoshan,74.71,3,2018,True,True,False,False,False,False,33062
baoshan,123,3,2009,False,False,False,True,False,True,43578
baoshan,47.23,2,1997,False,False,True,False,False,True,43617
baoshan,56.58,2,2015,False,False,False,False,True,True,29693
baoshan,52.77,3,1997,True,False,True,False,False,False,48892
baoshan,47.26,2,1994,False,False,True,False,False,True,44436
baoshan,120.19,3,2005,False,False,False,False,False,False,39937
baoshan,43,1,1996,False,True,False,False,True,True,35582
baoshan,84,3,2016,False,False,False,False,True,True,61667
baoshan,53.88,1,2012,False,False,True,True,False,True,24128
baoshan,89.4,3,2000,True,False,False,False,False,False,28188
baoshan,133.56,3,2008,False,False,False,False,False,False,74050
baoshan,87.01,3,2000,False,False,False,False,False,False,53787
baoshan,40.96,1,1994,False,False,False,False,False,False,48340
baoshan,46.04,2,1995,True,False,True,False,False,False,53432
baoshan,64.64,2,2015,True,True,False,False,False,True,46257
baoshan,40.51,3,1995,True,False,True,False,False,False,44928
baoshan,128.37,3,2004,False,False,False,True,False,True,56712
baoshan,86.89,3,2001,False,False,False,False,False,False,67327
baoshan,53.71,2,1992,False,False,False,False,False,False,37238
baoshan,89.21,1,2009,False,False,False,False,False,False,68378
baoshan,72.69,2,1996,True,False,True,False,False,False,41272
baoshan,51,1,2015,False,True,False,False,True,True,30000
baoshan,54,3,1991,False,False,True,False,True,False,46482
baoshan,43,2,1994,True,False,True,False,False,False,38373
baoshan,140.37,3,2003,False,False,False,False,False,False,61125
baoshan,146,3,2003,True,False,False,False,True,True,48288
baoshan,64.28,2,2016,True,True,False,False,False,False,28781
baoshan,97.24,3,2009,True,False,True,False,False,False,64789
baoshan,25,2,2018,False,False,False,False,False,False,20000
baoshan,56.71,3,1988,True,False,True,False,False,False,31741
baoshan,82,2,2014,False,False,False,False,False,False,24391
baoshan,125.67,1,2016,True,False,True,False,False,False,35809
baoshan,67.89,2,1996,True,False,False,False,False,False,48609
baoshan,59.53,2,1997,False,False,True,True,False,True,40820
baoshan,124.91,3,1999,False,False,False,False,False,False,56561
baoshan,75,2,1988,True,False,False,True,False,True,43334
baoshan,120.06,1,2001,False,False,False,False,False,True,44978
baoshan,83.26,1,2016,True,True,False,False,False,False,28225
baoshan,128.67,3,2014,False,False,False,True,True,False,76942
baoshan,94.97,3,2015,True,True,True,False,False,False,45804
baoshan,98.75,3,2007,False,False,False,True,True,False,62583
baoshan,134.81,2,2011,False,False,False,False,False,False,70099
baoshan,47,3,2015,False,False,True,False,False,True,30852
baoshan,60,3,1997,False,False,False,False,False,False,39167
baoshan,59,2,1993,False,False,False,False,False,False,35255
baoshan,42,2,1995,False,True,False,False,False,True,54286
baoshan,74,2,1994,False,False,False,False,False,False,51352
baoshan,81.47,1,2009,True,True,False,False,False,False,49098
baoshan,54.49,1,2009,False,False,False,False,False,True,82584
baoshan,85.06,2,2016,False,False,False,False,False,True,32918
baoshan,53.03,3,1994,False,False,False,False,False,True,44126
baoshan,81.45,2,2010,True,True,False,False,False,False,33150
baoshan,88,3,2018,False,False,False,False,False,False,51023
baoshan,92.13,1,2016,True,True,False,False,False,True,30175
baoshan,34,2,1980,False,False,False,True,True,True,45589
baoshan,76.86,3,2015,True,False,True,False,False,True,27323
baoshan,66.74,2,1995,False,False,True,False,False,True,41655
baoshan,45.65,3,1996,False,True,True,False,False,True,32640
baoshan,88.81,1,2009,False,False,True,False,True,False,38284
baoshan,88.72,2,2016,False,False,False,False,False,False,44973
baoshan,125.67,1,2017,False,True,True,False,False,True,32466
baoshan,122.38,2,2006,True,False,False,False,True,False,37997
baoshan,135.54,1,1993,False,False,False,False,False,False,48695
baoshan,56,3,2014,False,False,False,False,False,False,56786
baoshan,60,2,1998,True,False,True,False,False,False,43334
baoshan,38.38,3,1992,True,False,True,False,False,True,42471
baoshan,72.69,2,1996,True,False,True,False,False,False,41272
baoshan,54,1,1993,False,False,True,False,True,False,42223
baoshan,80.32,2,2018,False,True,False,False,False,True,37102
baoshan,78.14,2,2013,False,True,False,False,False,True,63988
baoshan,50,2,2005,True,True,False,False,True,False,29800
baoshan,106.18,2,2007,False,False,False,False,False,False,54625
baoshan,100.03,3,2015,True,False,False,False,False,True,25993
baoshan,97.97,2,2015,True,False,False,False,False,True,43789
baoshan,57.01,2,2012,True,False,False,False,True,False,47010
baoshan,102.21,3,2012,True,True,False,False,False,False,31113
baoshan,76.45,2,1998,False,False,False,False,False,False,42904
baoshan,66.32,1,1994,False,False,False,True,True,False,38903
baoshan,91.6,2,2018,False,True,False,False,False,True,68778
baoshan,70.95,3,2002,False,False,True,False,False,False,45807
baoshan,97,2,2000,False,False,True,True,False,True,54124
baoshan,90.54,3,1996,False,False,False,False,False,False,53568
baoshan,75.73,2,2017,True,False,False,False,False,True,26146
baoshan,91.09,2,2005,False,True,False,False,False,True,43364
baoshan,54.15,2,1985,True,False,False,False,True,True,30471
baoshan,64,3,1996,True,False,True,False,False,False,48438
baoshan,52.91,1,1995,False,False,False,True,False,False,51031
baoshan,45.65,3,1996,False,True,True,False,False,True,32640
baoshan,66.85,2,1998,True,False,True,False,True,False,58340
baoshan,72.3,3,2017,True,False,False,False,False,True,27110
baoshan,133.39,3,2007,True,False,False,False,False,True,70321
baoshan,71,2,2015,True,False,False,False,False,True,29578
baoshan,84,3,1996,True,False,True,False,False,False,42858
baoshan,75.87,1,2008,False,False,False,False,False,False,50745
baoshan,69.88,2,2015,False,False,False,False,False,False,25759
baoshan,109.98,2,2014,False,True,False,False,False,False,55920
baoshan,95.42,1,1996,True,False,True,False,False,False,40348
baoshan,133.2,3,2005,False,False,False,False,False,False,47898
baoshan,108.28,1,2014,False,False,False,False,False,False,61415
baoshan,132.05,1,2016,False,True,True,False,False,True,46195
baoshan,83.09,2,1999,False,False,False,False,False,False,52955
baoshan,67.01,2,2015,True,False,False,False,False,True,29101
baoshan,87.44,3,1998,False,False,False,False,False,False,47233
baoshan,52.67,3,1991,False,False,True,False,True,False,31897
baoshan,54.36,2,1956,True,True,True,False,False,False,37712
baoshan,81.47,1,2009,True,True,False,False,False,False,49098
baoshan,75.73,2,2016,True,False,False,False,False,True,24429
baoshan,39.55,2,1992,False,False,True,True,False,True,38939
baoshan,128.38,2,2009,False,True,False,False,False,True,62939
baoshan,125,3,2017,True,False,False,False,True,True,30880
baoshan,86.33,1,2009,False,False,False,False,False,False,40311
baoshan,55.33,2,1999,True,False,True,False,False,False,33617
baoshan,34,2,1980,False,False,False,True,True,True,45589
baoshan,49.6,3,2015,True,False,True,False,False,False,31855
baoshan,100.86,2,1995,False,False,False,False,False,False,40651
baoshan,89.21,1,2009,False,False,False,False,False,False,68378
baoshan,85,2,2015,True,False,False,False,True,True,31177
baoshan,72.89,3,1996,True,False,True,False,False,False,45960
baoshan,87.62,2,2017,True,False,False,False,True,False,59348
baoshan,76.52,3,2018,True,False,True,False,False,True,52928
baoshan,55.88,3,2008,True,True,True,False,False,False,42950
baoshan,73.73,2,2006,True,False,False,False,False,True,61712
baoshan,72.85,3,2015,False,False,False,False,False,False,67948
baoshan,81.72,2,2006,True,False,False,False,False,True,69139
baoshan,71.18,3,2004,True,False,True,False,True,False,64485
baoshan,71.06,3,2005,False,False,False,False,False,False,60513
baoshan,83.39,3,2012,False,False,False,False,False,False,61159
baoshan,84.14,1,2006,True,False,True,False,False,False,65368
baoshan,83.04,2,2006,True,False,True,False,False,False,65632
baoshan,84.41,2,2006,True,False,True,False,False,False,62197
baoshan,74.67,1,2006,True,False,True,False,False,False,55578
baoshan,74.08,3,1999,True,False,False,False,False,True,60746
baoshan,92.01,2,1995,False,False,False,False,True,False,63037
baoshan,85,2,2006,False,False,False,False,False,False,70471
baoshan,53.95,2,2004,False,False,False,False,False,False,63949
baoshan,80.45,2,1995,False,False,False,False,False,False,60908
baoshan,57.42,2,2007,True,False,False,False,False,False,67921
baoshan,72.76,3,1992,True,False,False,False,True,False,61848
baoshan,69.19,2,2002,False,False,False,False,False,False,67207
baoshan,62.29,2,2002,False,False,False,False,False,False,67427
baoshan,57.37,3,1998,True,False,True,False,False,False,61008
baoshan,86.6,2,2002,True,False,False,False,True,False,56813
baoshan,91,2,2000,True,False,False,False,False,True,61319
baoshan,77.29,2,1996,True,False,True,False,False,False,64692
baoshan,86,2,2002,True,False,True,False,False,False,63954
baoshan,71,2,1998,False,False,True,False,False,True,64522
baoshan,87.2,3,2000,False,False,True,True,False,True,49195
baoshan,71.25,3,1998,True,False,False,False,False,False,60351
baoshan,67.39,3,1997,False,False,False,False,False,False,61582
baoshan,71.81,2,1999,False,False,False,False,False,False,69489
baoshan,50.29,1,1985,True,False,True,False,True,False,65620
baoshan,80.49,3,2007,False,False,False,False,False,False,65847
baoshan,78.49,2,2003,True,True,False,False,False,False,61155
baoshan,87.29,2,2008,False,False,False,False,False,False,67477
baoshan,84.95,2,2013,False,True,False,False,False,True,58270
baoshan,89,3,2012,False,False,False,False,False,False,65169
baoshan,70,2,1998,False,False,False,False,False,False,61143
baoshan,89.66,3,2003,False,False,False,False,False,False,61343
baoshan,80,1,2018,False,False,False,False,False,False,62375
baoshan,55.85,1,1994,True,False,True,False,False,True,68935
baoshan,86.36,3,1996,False,False,False,False,False,False,56740
baoshan,58.68,2,1993,True,False,True,False,False,True,68167
baoshan,61,3,2018,False,False,True,False,False,True,67869
baoshan,55,1,1993,True,False,True,False,False,False,62728
baoshan,89.73,1,2000,False,False,False,False,False,False,62410
baoshan,56.59,2,1995,False,True,True,False,False,False,63616
baoshan,55,1,1999,True,False,True,False,False,False,76364
baoshan,51.34,1,1996,True,False,True,False,False,False,67200
baoshan,73.93,1,1996,False,False,True,False,False,True,79129
baoshan,85.36,2,1993,True,True,True,False,False,False,58412
baoshan,51.36,1,1996,True,False,False,False,False,False,74962
baoshan,56.98,3,1991,True,False,True,False,False,True,84767
baoshan,89.79,2,2000,False,False,False,False,False,False,61255
baoshan,72.28,2,2008,False,False,False,False,True,False,63365
baoshan,60,2,1988,False,True,False,False,False,True,61000
baoshan,85.44,1,2000,False,False,False,False,False,False,53839
baoshan,61.78,2,1993,False,False,False,False,False,False,73649
baoshan,82.19,3,2010,True,True,False,False,False,False,55968
baoshan,89.09,2,2011,False,False,False,False,False,True,72960
baoshan,54.61,2,1987,True,False,True,False,False,False,75994
baoshan,81.72,2,2006,True,False,False,False,False,True,69139
baoshan,71.06,3,2005,False,False,False,False,False,False,60513
baoshan,83.39,3,2012,False,False,False,False,False,False,61159
baoshan,83.04,2,2006,True,False,True,False,False,False,65632
baoshan,84.41,2,2006,True,False,True,False,False,False,62197
baoshan,83.78,3,2006,True,False,True,False,False,False,59084
baoshan,74.67,1,2006,True,False,True,False,False,False,55578
baoshan,83.78,3,2006,True,True,False,False,True,False,58248
baoshan,53.95,2,2004,False,False,False,False,False,False,63949
baoshan,98.53,2,2002,False,True,True,False,False,False,60896
baoshan,93.54,1,2003,True,False,True,False,False,True,64144
baoshan,72.71,1,1998,True,True,False,False,False,True,64366
baoshan,80.45,2,1995,False,False,False,False,False,False,60908
baoshan,62.44,3,1998,False,False,False,False,False,False,66144
baoshan,57.42,2,2007,True,False,False,False,False,False,67921
baoshan,56,3,2013,True,False,True,False,False,False,73215
baoshan,68.9,1,2000,True,False,False,False,False,True,71844
baoshan,69.19,2,2002,False,False,False,False,False,False,67207
baoshan,91,2,2000,True,False,False,False,False,True,61319
baoshan,86,2,2002,True,False,True,False,False,False,63954
baoshan,87.2,3,2000,False,False,True,True,False,True,49195
baoshan,67.39,3,1997,False,False,False,False,False,False,61582
baoshan,71.81,2,1999,False,False,False,False,False,False,69489
baoshan,50.29,1,1985,True,False,True,False,True,False,65620
baoshan,80.49,3,2007,False,False,False,False,False,False,65847
baoshan,87.29,2,2008,False,False,False,False,False,False,67477
baoshan,70,2,1998,False,False,False,False,False,False,61143
baoshan,89.66,3,2003,False,False,False,False,False,False,61343
baoshan,70.22,3,1997,False,False,False,False,False,False,65509
baoshan,51.08,2,1993,True,False,False,False,True,True,72044
baoshan,58.68,2,1993,True,False,True,False,False,True,68167
baoshan,55,1,1993,True,False,True,False,False,False,62728
baoshan,80.57,3,2010,False,False,False,False,False,False,61438
baoshan,56.59,2,1995,False,True,True,False,False,False,63616
baoshan,82.39,2,1997,True,False,False,False,True,False,53126
baoshan,55,1,1999,True,False,True,False,False,False,76364
baoshan,82,1,2001,False,False,False,False,False,False,54879
baoshan,57.75,1,1997,True,False,True,False,False,False,60607
baoshan,51.34,1,1996,True,False,True,False,False,False,67200
baoshan,73.93,1,1996,False,False,True,False,False,True,79129
baoshan,85.36,2,1993,True,True,True,False,False,False,58412
baoshan,98,3,2013,True,False,False,False,False,False,74286
baoshan,56.98,3,1991,True,False,True,False,False,True,84767
baoshan,49.17,2,1985,True,False,False,False,True,False,67521
baoshan,87.54,2,2004,True,False,True,False,False,True,68541
baoshan,89.79,2,2000,False,False,False,False,False,False,61255
baoshan,72.28,2,2008,False,False,False,False,True,False,63365
baoshan,60,2,1988,False,True,False,False,False,True,61000
baoshan,61.78,2,1993,False,False,False,False,False,False,73649
baoshan,51,2,1992,False,False,False,False,False,False,64510
baoshan,49,2,1988,False,False,False,False,True,True,64286
baoshan,95.52,2,2010,True,False,True,False,False,False,79565
baoshan,89.09,2,2011,False,False,False,False,False,True,72960
baoshan,89.21,1,2008,True,False,False,False,False,True,81830
baoshan,58.52,2,2014,True,False,True,False,False,True,76897
baoshan,56.11,3,1997,False,False,False,False,False,False,61487
baoshan,57.71,1,1998,True,False,True,False,True,False,71912
baoshan,92.98,3,1995,True,False,False,False,False,False,61196
baoshan,89.49,1,2009,False,False,False,False,False,False,82468
baoshan,73.73,2,2006,True,False,False,False,False,True,61712
baoshan,72.85,3,2015,False,False,False,False,False,False,67948
baoshan,81.72,2,2006,True,False,False,False,False,True,69139
baoshan,71.18,3,2004,True,False,True,False,True,False,64485
baoshan,71.06,3,2005,False,False,False,False,False,False,60513
baoshan,84.14,1,2006,True,False,True,False,False,False,65368
baoshan,83.04,2,2006,True,False,True,False,False,False,65632
baoshan,84.41,2,2006,True,False,True,False,False,False,62197
baoshan,74.08,3,1999,True,False,False,False,False,True,60746
baoshan,92.01,2,1995,False,False,False,False,True,False,63037
baoshan,53.95,2,2004,False,False,False,False,False,False,63949
baoshan,98.53,2,2002,False,True,True,False,False,False,60896
baoshan,83.75,3,1997,False,False,False,False,False,False,63881
baoshan,76,1,2002,True,True,False,False,True,False,60527
baoshan,95.41,1,1994,False,False,False,False,False,False,62782
baoshan,75.92,2,1994,True,False,False,False,False,True,62962
baoshan,80.45,2,1995,False,False,False,False,False,False,60908
baoshan,69.54,2,1999,True,False,True,False,False,False,62554
baoshan,89.27,2,2000,True,False,False,False,False,False,50409
baoshan,62.29,2,2002,False,False,False,False,False,False,67427
baoshan,57.37,3,1998,True,False,True,False,False,False,61008
baoshan,86.6,2,2002,True,False,False,False,True,False,56813
baoshan,91,2,2000,True,False,False,False,False,True,61319
baoshan,77.29,2,1996,True,False,True,False,False,False,64692
baoshan,86,2,2002,True,False,True,False,False,False,63954
baoshan,87,1,1996,True,False,True,False,False,False,77012
baoshan,87.2,3,2000,False,False,True,True,False,True,49195
baoshan,71.25,3,1998,True,False,False,False,False,False,60351
baoshan,67.39,3,1997,False,False,False,False,False,False,61582
baoshan,71.81,2,1999,False,False,False,False,False,False,69489
baoshan,50.29,1,1985,True,False,True,False,True,False,65620
baoshan,80.49,3,2007,False,False,False,False,False,False,65847
baoshan,87.29,2,2008,False,False,False,False,False,False,67477
baoshan,84.95,2,2013,False,True,False,False,False,True,58270
baoshan,89.66,3,2003,False,False,False,False,False,False,61343
baoshan,57.42,2,1994,True,True,False,False,False,True,71230
baoshan,86.7,2,1994,True,False,True,True,False,False,66898
baoshan,97.49,1,2007,True,False,False,False,False,True,60007
baoshan,58.68,2,1993,True,False,True,False,False,True,68167
baoshan,63,2,1995,True,False,True,False,False,False,69842
baoshan,61,3,2018,False,False,True,False,False,True,67869
baoshan,55,1,1993,True,False,True,False,False,False,62728
baoshan,56.59,2,1995,False,True,True,False,False,False,63616
baoshan,49.77,3,1986,True,False,False,True,False,False,69922
baoshan,77.82,1,2011,True,False,True,False,True,False,64123
baoshan,51.34,1,1996,True,False,True,False,False,False,67200
baoshan,73.93,1,1996,False,False,True,False,False,True,79129
baoshan,51.36,1,1996,True,False,False,False,False,False,74962
baoshan,87.92,2,2015,True,False,True,False,False,True,71065
baoshan,89.79,2,2000,False,False,False,False,False,False,61255
baoshan,72.28,2,2008,False,False,False,False,True,False,63365
baoshan,60,2,1988,False,True,False,False,False,True,61000
baoshan,85.44,1,2000,False,False,False,False,False,False,53839
baoshan,61.78,2,1993,False,False,False,False,False,False,73649
baoshan,82.19,3,2010,True,True,False,False,False,False,55968
baoshan,89.09,2,2011,False,False,False,False,False,True,72960
baoshan,86.42,1,1995,True,False,True,False,True,False,78686
baoshan,58.52,2,2014,True,False,True,False,False,True,76897
baoshan,92.98,3,1995,True,False,False,False,False,False,61196
baoshan,90.76,3,1997,True,False,True,False,False,False,60600
baoshan,72.85,3,2015,False,False,False,False,False,False,67948
baoshan,81.72,2,2006,True,False,False,False,False,True,69139
baoshan,71.18,3,2004,True,False,True,False,True,False,64485
baoshan,71.06,3,2005,False,False,False,False,False,False,60513
baoshan,83.04,2,2006,True,False,True,False,False,False,65632
baoshan,84.41,2,2006,False,True,False,False,False,True,64922
baoshan,83.78,3,2006,True,True,False,False,True,False,58248
baoshan,74.08,3,1999,True,False,False,False,False,True,60746
baoshan,92.01,2,1995,False,False,False,False,True,False,63037
baoshan,53.95,2,2004,False,False,False,False,False,False,63949
baoshan,83.75,3,1997,False,False,False,False,False,False,63881
baoshan,93.54,1,2003,True,False,True,False,False,True,64144
baoshan,76,1,2002,True,True,False,False,True,False,60527
baoshan,95.41,1,1994,False,False,False,False,False,False,62782
baoshan,75.92,2,1994,True,False,False,False,False,True,62962
baoshan,80.45,2,1995,False,False,False,False,False,False,60908
baoshan,62.14,3,1998,False,False,False,False,False,False,68394
baoshan,68.9,1,2000,True,False,False,False,False,True,71844
baoshan,69.19,2,2002,False,False,False,False,False,False,67207
baoshan,62.29,2,2002,False,False,False,False,False,False,67427
baoshan,91,2,2000,True,False,False,False,False,True,61319
baoshan,77.29,2,1996,True,False,True,False,False,False,64692
baoshan,86,2,2002,True,False,True,False,False,False,63954
baoshan,71,2,1998,False,False,True,False,False,True,64522
baoshan,87,1,1996,True,False,True,False,False,False,77012
baoshan,87.2,3,2000,False,False,True,True,False,True,49195
baoshan,67.39,3,1997,False,False,False,False,False,False,61582
baoshan,71.81,2,1999,False,False,False,False,False,False,69489
baoshan,50.29,1,1985,True,False,True,False,True,False,65620
baoshan,80.49,3,2007,False,False,False,False,False,False,65847
baoshan,56.82,2,2002,False,False,False,False,False,False,64238
baoshan,87.29,2,2008,False,False,False,False,False,False,67477
baoshan,65.44,3,1990,True,False,True,False,True,False,74573
baoshan,84.95,2,2013,False,True,False,False,False,True,58270
baoshan,89,3,2012,False,False,False,False,False,False,65169
baoshan,65,3,1994,False,False,False,False,False,False,70000
baoshan,89.66,3,2003,False,False,False,False,False,False,61343
baoshan,80,1,2018,False,False,False,False,False,False,62375
baoshan,86.7,2,1994,True,False,True,True,False,False,66898
baoshan,51.08,2,1993,True,False,False,False,True,True,72044
baoshan,58.68,2,1993,True,False,True,False,False,True,68167
baoshan,84.7,3,2004,True,False,True,False,False,True,84770
baoshan,61,3,2018,False,False,True,False,False,True,67869
baoshan,55,1,1993,True,False,True,False,False,False,62728
baoshan,80.57,3,2010,False,False,False,False,False,False,61438
baoshan,89.73,1,2000,False,False,False,False,False,False,62410
baoshan,82,1,2001,False,False,False,False,False,False,54879
baoshan,57.75,1,1997,True,False,True,False,False,False,60607
baoshan,47.5,2,1987,False,False,True,False,False,False,69053
baoshan,56.98,3,1991,True,False,True,False,False,True,84767
baoshan,70.56,3,1991,False,False,False,False,False,False,69303
baoshan,89.79,2,2000,False,False,False,False,False,False,61255
baoshan,72.28,2,2008,False,False,False,False,True,False,63365
baoshan,60,2,1988,False,True,False,False,False,True,61000
baoshan,61.78,2,1993,False,False,False,False,False,False,73649
baoshan,51,2,1992,False,False,False,False,False,False,64510
baoshan,89.09,2,2011,False,False,False,False,False,True,72960
baoshan,54.61,2,1987,True,False,True,False,False,False,75994
baoshan,84.41,2,2006,True,False,True,False,False,False,62197
jiading,83.92,1,2008,False,True,True,False,False,True,44448
jiading,72.25,2,2006,True,False,False,True,False,False,48167
jiading,83.78,2,2009,False,False,False,False,False,False,39151
jiading,73.84,2,2010,False,True,True,False,False,True,43744
jiading,96.56,2,2020,True,False,True,False,True,False,39147
jiading,95.63,2,2006,False,False,False,False,False,False,40574
jiading,62.51,2,2015,True,False,False,False,False,False,36475
jiading,76.13,3,2008,True,False,False,False,False,False,40064
jiading,76.72,2,1996,True,False,True,False,False,False,43014
jiading,83,2,1998,True,False,True,False,False,False,45543
jiading,120.38,2,2013,True,False,False,False,False,True,43612
jiading,71.56,3,2017,True,False,False,False,False,False,30045
jiading,103.46,3,2015,True,False,False,False,False,True,52195
jiading,47.84,1,1998,True,True,False,False,False,False,47032
jiading,83.56,1,2009,False,False,False,False,False,False,48469
jiading,54.23,3,2013,True,True,False,False,False,False,38319
jiading,45.84,2,1997,False,False,False,False,True,False,40358
jiading,69.86,2,2012,False,False,False,False,False,False,44375
jiading,60.6,1,1998,True,False,False,False,True,False,49505
jiading,54.23,3,2013,True,False,False,False,False,False,39646
jiading,162.62,2,2020,True,False,True,False,False,False,17710
jiading,75.89,3,2012,False,False,False,False,False,False,41903
jiading,72.79,2,2016,False,False,True,True,False,True,21982
jiading,130.68,2,2015,True,False,False,False,True,True,39410
jiading,92.71,1,2004,False,False,False,False,False,False,33222
jiading,66.6,2,1998,True,False,False,True,False,False,44895
jiading,96.53,3,2009,False,True,False,False,False,True,46618
jiading,80.55,1,2013,False,False,False,False,False,False,33520
jiading,97.51,1,2021,False,False,False,False,False,False,41535
jiading,88.75,3,2012,False,False,False,False,False,False,43268
jiading,72.18,2,2005,True,True,False,False,False,False,38792
jiading,89.89,2,2012,True,True,False,False,False,False,54067
jiading,135.38,2,2011,False,False,False,False,False,False,59832
jiading,44.8,1,1998,True,True,False,False,False,False,49108
jiading,98.29,2,2021,False,False,True,False,False,False,65928
jiading,92.63,2,2017,True,True,False,False,False,True,35086
jiading,65.01,2,2016,False,False,True,False,False,True,39994
jiading,95.52,1,2019,False,True,False,False,False,False,45017
jiading,67.57,2,1999,True,False,True,False,False,False,46619
jiading,55,2,2013,True,False,False,False,False,True,41455
jiading,91.97,1,2016,True,False,False,False,False,False,33707
jiading,79.15,3,1997,False,False,True,False,True,False,40430
jiading,85,1,1999,True,False,True,False,False,False,46942
jiading,66.43,2,1998,True,True,False,True,False,False,41397
jiading,89.64,2,2016,False,False,True,True,False,True,44400
